song_id,title,artist_name,year,genre_id,genre_name,duration,audio_url,image_url,lyrics
171813,Closer - Wuki Remix,The Chainsmokers,2016.0,33.0,Edm ,243,https://www.youtube.com/watch?v=HjQvaVKXawk,https://i.ytimg.com/vi_webp/HjQvaVKXawk/maxresdefault.webp,"6 ContributorsCloser (Wuki Remix) Lyrics[Pre-Chorus: Halsey]
I know it breaks your heart
Moved to the city in a broke-down car
And four years, no call
Now I'm lookin' pretty in a hotel bar
And I-I-I can't stop
No, I-I-I can't stop

[Chorus: Andrew Taggart & Halsey]
So, baby, pull me closer
In the backseat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of the mattress that you stole
From your roommate back in Boulder
We ain't ever gettin' older

[Post-Chorus: Andrew Taggart & Halsey]
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older

[Instrumental Break]
[Post-Chorus: Andrew Taggart & Halsey]
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older

[Outro: Andrew Taggart & Halsey]
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older
We ain't ever gettin' older"
171814,Burnin,Calvin Harris,2014.0,33.0,Edm ,234,https://www.youtube.com/watch?v=ss6CAIGpoko,https://i.ytimg.com/vi_webp/ss6CAIGpoko/maxresdefault.webp,"10 ContributorsBurnin Lyrics[Instrumental Intro]

[Instrumental Build]

[Pre-Drop]
This one's for all the bouncers

[Drop]

[Instrumental Bridge]

[Instrumental Build]

[Pre-Drop]
This one's for all the bouncers

[Drop]

[Instrumental Outro]"
171815,Just A Taste,Brett Eldredge,2015.0,35.0,Country,208,https://www.youtube.com/watch?v=WEJPlk45BeE,https://i.ytimg.com/vi_webp/WEJPlk45BeE/maxresdefault.webp,"4 ContributorsJust a Taste Lyrics[Verse 1]
All I can do is try to drink you in
And do my best
To soak up all that sugar from your skin
But then you had to go and kiss me
You made me fall a little bit harder in this
Said you gonna have to miss me
Oh, what do you got to do that for your lips

[Chorus]
Pressed to my lips
Oh, in my mind I keep
Replaying it
Over and over but that's how
I found that you're my favorite flavor
But all you left me was
Just a taste
Just a taste

[Verse 2]
I'd love to run my fingers through your hair
We could just pick up
Where we left off and start right there, hell I don't care
Oh, tell me what's your secret
Or how'd you get me going all crazy like this
And you got the touch and I needed
And I'm thinking you know that I can't resist your lips


[Chorus]
Pressed to my lips
Oh, in my mind I keep
Replaying it
Over and over but that's how
I found that you're my favorite flavor
But all you left me was
Just a taste

[Verse 3]
Now all I do
Is think about you all the time
But let me show you
That you never felt a love like mine
No you never felt a love like mine
All you left me was

[Chorus]
Your lips pressed to my lips
Oh, in my mind I keep
Replaying it
Over and over but that's how
I found that you're my favorite flavor
But all you left me was
Just a taste, yeah
Just a taste, yeah


[Tag]
Back in my mind all the time
Just a taste
So good oh that sugar from your skin
Oh, I gotta drink you in
Oh, let me drink you in
Just a taste"
171816,How To Love (feat. Sofia Reyes) - Boombox Cartel Remix,Cash Cash,2016.0,1.0,Pop,168,https://www.youtube.com/watch?v=EmI6b8xFSX4,https://i.ytimg.com/vi_webp/EmI6b8xFSX4/maxresdefault.webp,"1 ContributorHow to Love (Boombox Cartel Remix) Lyrics[Intro]
One two three

[Verse 1]
I've been running from the pain
Trying not to feel the same
But it's a shame that we're sinking
See, my confidence is shaking
And my heart is feeling vacant
So you try to fill it in

[Pre-Chorus]
You say ""I could fix the broken in your heart
You're worth saving, darling""
But I don't know why you're shooting in the dark
I got faith in nothing

[Chorus]
But love, pray for me
I never had somebody
So I don't know how to love
Pray for me
I know I need somebody
So I can learn how to love

[Drop]
(How to love)
I know I...
(How to love)
Ooh, how to love


[Verse 2]
I know it's been a while
Cause my memory's on trial
For the way I used to be
My head is running miles
Round in circles and I try
To find the little light in me

[Pre-Chorus]
You say ""I could fix thе broken in your heart
You're worth saving, darling""
But I don't know why you'rе shooting in the dark
I got faith in nothing

[Chorus]
But love, pray for me
I never had somebody
So I don't know how to love
Pray for me
I know I need somebody
So I can learn how to love

[Drop]
Ooh
I know I need somebody
I know I...
So I can learn how to love
How to love
I know I...
For me...
Ooh, for me
Ooh, I know I need somebody
So I can learn how to love"
171817,Phone Down - Evan Berg Remix,Lost Kings,2016.0,34.0,Metal,237,https://www.youtube.com/watch?v=sgofKqu7OWM,https://i.ytimg.com/vi_webp/sgofKqu7OWM/maxresdefault.webp,"1 ContributorPhone Down (Evan Berg Remix) Lyrics[Verse 1]
This room's so quiet
I can hear the sound of silence
Right here in your arms
And I'm falling asleep to your heartbeat
It's just you and I
Shadows in the passing headlights
And I think for a moment
You won't let go of me

[Pre-Chorus]
But suddenly that bright blue
Is glowing in this dark room
You turn away like I'm not here at all

[Chorus]
Why don't you put that fucking phone down?
Darling, so we could be alone now
Can't you just be here when the lights go out
Why don't you ever put that phone down?
What could be so goddamn important
That it can't wait until the morning?
You got me right here with my clothes off now
Why don't you put that fucking phone down?

[Drop]


[Chorus]
Why don't you put that fucking phone down?
Darling, so we could be alone now
Can't you just be here when the lights go out
Why don't you ever put that phone down?
What could be so goddamn important
That it can't wait until the morning?
You got me right here with my clothes off now
Why don't you put that fucking phone down?

[Verse 2]
Yeah, the first thing you do
Is when I reach out my hand to touch you
Are you hiding something from me?
Cause you moved when I get close

[Pre-Chorus]
Oh, I hate that bright blue
It's glowing in this dark room
You turn away like I'm not here at all

[Chorus]
Why don't you put that fucking phone down?
Darling, so we could be alone now
Can't you just be here when the lights go out
Why don't you ever put that phone down?
What could be so goddamn important
That it can't wait until the morning?
You got me right here with my clothes off now
Why don't you put that fucking phone down?


[Drop]
You're killing the moment
The window is closing
It's only supposed to be two of us
Now I'm feeling awkward
It's actually torture
You're making a fool of the both of us
Put that phone down
Why don't you put that fucking phone down?"
171818,Ritual (feat. Wrabel),Marshmello,2016.0,34.0,Metal,237,https://www.youtube.com/watch?v=p2OF2BkoYTg,https://i.ytimg.com/vi_webp/p2OF2BkoYTg/maxresdefault.webp,"36 ContributorsRitual Lyrics[Verse 1: Wrabel]
You, you're givin' me life
Givin' me all of you, mmm
Oh, it's true
Losin' myself, I found me right next you, oh yeah

[Pre-Chorus: Wrabel]
You're something different
Instead of breaking my heart, you're picking up all the pieces
The way you're taking my heart
You're making this thing look easy
But when I'm stuck in my head
We stay in bed through the weekend, oh yeah

[Chorus: Wrabel]
Whoa oh, I never knew love, never knew love, never knew love
Living without you, living without you
Whoa oh, I, I don't feel lost, I don't feel lost, I don't feel lost
Now that I've found you, now that I've found you
So hold me down
Don't know what I'd do if I was without you
My holy ground
Praying it's all true, now that I've found you
It's my ritual

[Post-Chorus - Instrumental: Wrabel]
(It's my ritual)
(Now that I've found you)
So hold me down
Don't know what I'd do if I was without you
My holy ground
Praying it's all true, now that I've found you
My ritual


[Verse 2: Wrabel]
You, first thing on my mind when I'm waking up is you, oh yeah
When I'm blue, you spin me around the color wheel
Yes, you do, oh yeah

[Pre-Chorus: Wrabel]
You're something different
Instead of breaking my heart, you're picking up all the pieces
The way you're taking my heart
You're making this thing look easy
But when I'm stuck in my head
We stay in bed through the weekend, oh yeah

[Chorus: Wrabel]
Whoa oh, I never knew love, never knew love, never knew love
Living without you, living without you
Whoa oh, I, I don't feel lost, I don't feel lost, I don't feel lost
Now that I've found you, now that I've found you
So hold me down
Don't know what I'd do if I was without you
My holy ground
Praying it's all true, now that I've found you
It's my ritual

[Post-Chorus: Wrabel]
(Now that I've found you)
Never knew love, never knew love, never knew love
Living without you, living without you
Whoa oh, I, I don't feel lost, I don't feel lost, I don't feel lost
Now that I've found you, now that I've found you
(It's my ritual)


[Outro: Wrabel]
Say you'll never let me go
'Cause I'm lost without my ritual"
171819,Capsize - Dzeko & Torres,FRENSHIP,2016.0,1.0,Pop,173,https://www.youtube.com/watch?v=zBjSaqA8bfo,https://i.ytimg.com/vi_webp/zBjSaqA8bfo/maxresdefault.webp,"3 ContributorsCapsize (Dzeko & Torres Remix) Lyrics[Intro: Emily Warren]
Hey-ey-ey-ey-yeah
Hey-ya, hey-ya, hey
Hey-ey-ey-ey-yeah
Hey-ya, hey-ya, hey

[Verse 1: James Sunderland]
Up at night I'm awake cause it haunts me
That I never got to say what I wanted
Oh my God, oh my God
I’m not the same as I was with you
I would jump out my skin just to get you
Oh my God, oh my God

[Pre-Chorus: James Sunderland]
How could you have ever known if I never let it show
Now I just wanna know, are you...

[Chorus: Emily Warren]
Yeah, I'm fine
Drop tears in the morning
Give in to the lonely
Here it comes with no warning
Capsize, I'm first in the water
Too close to the bottom
I'm right back where I started
Said I'm fine


[Post-Chorus: Emily Warren]
Said I'm fine
Said I'm fine

[Verse 2: James Sunderland]
Your silhouette is burned in my memory
Rubble left from the moment that you left me
Oh my God, oh my God
And three words have never come easy
Cause you're more than they ever could be
Oh my God, oh my God

[Pre-Chorus: James Sunderland]
How could you have ever known if I never let it show
Now I just wanna know, are you...

[Chorus: Emily Warren]
Yeah, I'm fine
Drop tears in the morning
Give in to the lonely
Here it comes with no warning
Capsize, I'm first in the water
Too close to the bottom
I'm right back where I started
Said I'm fine


[Post Chorus: Emily Warren]
Said I'm fine
Said I'm fine
Said I'm fine
Said I'm fine
Said I'm fine
Said I'm fine

[Chorus: Emily Warren]
Yeah, I'm fine
Drop tears in the morning
Give in to the lonely
Here it comes with no warning
Capsize, I'm first in the water
Too close to the bottom
I'm right back where I started
Said I'm fine (fine)"
171820,Paris - Jewelz & Sparks Remix,The Chainsmokers,2017.0,30.0,Hip hop,214,https://www.youtube.com/watch?v=Pb-C_xOwwPU,https://i.ytimg.com/vi_webp/Pb-C_xOwwPU/maxresdefault.webp,"1 ContributorParis (Jewelz & Sparks Remix) Lyrics[Verse 1: Andrew Taggart]
We were staying in Paris
To get away from your parents
And I thought, “Wow
If I could take this in a shot right now
I don't think that we could work this out”
Out on the terrace
I don't know if it's fair but I thought “How
Could I let you fall by yourself
While I'm wasted with someone else”

[Chorus: Andrew Taggart & Emily Warren]
If we go down then we go down together
They'll say you could do anything
They'll say that I was clever
If we go down then we go down together
We'll get away with everything
Let's show them we are better
If we go down then we go down together
They'll say you could do anything
They'll say that I was clever
If we go down then we go down together
We'll get away with everything
Let's show them we are better

[Drop]


[Post-Chorus: Emily Warren]
If we go down
If we go down
If we go down
If we go down

[Post-Chorus: Emily Warren & Andrew Taggart]
Let's show them we are
Show them we are
Let's show them we are
Show them we are
Let's show them we are better
Let's show them we are
Show them we are
Let's show them we are
Show them we are
Let's show them we are better

[Chorus: Andrew Taggart & Emily Warren]
If we go down then we go down together
They'll say you could do anything
They'll say that I was clever
If we go down then we go down together
We'll get away with everything
Let's show them we are better


[Bridge: Andrew Taggart & Emily Warren]
We were staying in Paris (If we go down)
We were staying in Paris (If we go down)
We were staying in Paris (If we go down)
We were staying in Paris (If we go down)

[Chorus: Andrew Taggart & Emily Warren]
If we go down
If we go down
If we go down
If we go down
If we go down
If we go down
If we go down then we go down together
We'll get away with everything
Let's show them we are better

[Drop]

[Ending: Emily Warren]
If we go down
If we go down
If we go down"
171821,I Would Like - R3hab Remix,Zara Larsson,2016.0,1.0,Pop,147,https://www.youtube.com/watch?v=SskhY66ku0w,https://i.ytimg.com/vi_webp/SskhY66ku0w/maxresdefault.webp,"5 ContributorsI Would Like (R3hab Remix) Lyrics[Verse 1]
I didn't know that I could want you so deep
As when I saw you with someone who's not me
You got me playin' in a game that ain't fair
But you're takin' me there
Yeah, you're takin' me there

[Pre-Chorus]
(Oh) I can't help myself, it's human nature, human nature
Who's to say what's meant to be?
(Oh) Why can't we be on our worst behavior, worst behavior
When it comes so naturally?

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
(Sexy body, sexy body, sexy body, sexy body, sexy body, sexy body)
Under your sexy body

[Post-Chorus]
(Oh) Under your sexy body
(Oh) Under your sexy body

[Verse 2]
Know what you're doing when you hold it like that (Like that)
Lookin' at me to see if I'm looking back
But me and you both know where tonight is gon' lead (Gon' lead)
'Cause you're leavin' with me (Leaving with me)
Yeah, you're leavin' with me, yeah


[Pre-Chorus]
(Oh) I can't help myself, it's human nature, human nature
Who's to say what's meant to be? (Who's to say what's meant to be? Yeah)
(Oh) Why can't we be on our worst behavior, worst behavior
When it comes so naturally? (Oh, woah)

[Chorus]
I would like to get to know you, baby
Like to get under your sexy body
I would like to get to know you, baby
Like to get under your sexy body
(Sexy body, sexy body, sexy body, sexy body, sexy body, sexy body)
Under your sexy body

[Post-Chorus]
(Oh) Under your sexy body
(Oh) Under your sexy body

[Outro]
I would like to get to know you, baby (Oh)
Like to get under your sexy body
I would like to get to know you, baby (Oh)
Like to get under your sexy body"
171822,Say Less,Dillon Francis,2017.0,1.0,Pop,204,https://www.youtube.com/watch?v=jMb6jkeNOBg,https://i.ytimg.com/vi_webp/jMb6jkeNOBg/maxresdefault.webp,"28 ContributorsSay Less Lyrics[Intro: G-Eazy]
Yeah
Young Gerald, yeah, uh
Yeah, yeah, yeah, yeah, yeah

[Verse 1: G-Eazy]
Dylon, Dylon with the boom pow
Every week now I switch to a new style
Two 12's in the back just blew out
Everything I do end up in the news now
Leave the club with a few now
Just some Hollywood girls and they do chow
I'm drunk, I'm drunk in the mood now
2 AM, what you wanna do now?
(What you wanna do now?)

[Verse 2: G-Eazy]
Look baby, pass the Stella
Don't spill on me, that's Margiela
Got this Oakland game to tell her
Goddamn, she look familiar
Think we hooked up at Coachella
What's her name? Isabella? Isa- uhhh... forget it

[Pre-Chorus: G-Eazy]
That's like a week ago
But we both know how weekends go
Tryna function, got some places we could go
Lock jaw got me speakin slow like yeah
I'm blessed on blessed
I don't GAFOS
You tryna fuck?
Yes on yes on yes on yes


[Hook: G-Eazy]
Say less
Say less
You ain't got
You ain't got
You, you, you ain't got
Say less (yeah)
Say less

[Verse 3: G-Eazy]
Ay girl, what it do do
If u got friends, cool bring a few through
No fun if the homies can't have none
R.I.P. Nate Dogg shit is too true
And you know what I'm down for
Round 2, Round 3 into Round 4
Mood switched when she knocked at the front door
Next up was the uproar, yeah

[Pre-Hook: G-Eazy]
Was like a week ago, but we both know how weekends go
Tryna tuck off got some places we could go
Swear she got the deepest throat like wow
She's blessed on blessed
I don't GAFOS
You tryna fuck?
Yes on yes on yes on yes!


[Hook: G-Eazy]
Say less
Say less
You ain't got
You ain't got
You, you, you ain't got
Say less (yeah)
Say less

[Bridge]
Sheesh, what you sayin'? I don't understand
Goddamn, I'm out my mind, I popped another Xan
Sheesh, I swear this lock jaw got me stuttering
Goddamn, girl, you so fine, I'd fall in love again
Sheesh, gettin' faded is my favorite rush
Goddamn, you talkative, ain't gotta say too much
Be quiet, who got some grapes? I'm tryna roll some trees
Goddamn, uppers and downers, I'm off both of these
Gettin' faded, not complicated
Too sedated, no conversation
Gettin' faded, not complicated
We too sedated, no conversation
Please say less
Please say less
Please say less


[Pre-Hook: G-Eazy]
I'm blessed on blessed
I don't GAFOS
You tryna fuck?
Yes on yes on yes on yes

[Hook: G-Eazy]
Say less
Say less
You ain't got
You ain't got
You, you, you ain't got
Say less
Say less
Say less
You ain't got
You ain't got
You, you, you ain't got
Say less"
171823,It Won't Kill Ya,The Chainsmokers,2017.0,30.0,Hip hop,217,https://www.youtube.com/watch?v=RxljKS5rc7w,https://i.ytimg.com/vi_webp/RxljKS5rc7w/maxresdefault.webp,"28 ContributorsIt Won’t Kill Ya Lyrics[Verse 1]
I know as the night goes on
You might end up with someone
So why do I bite my tongue?
Oh, I wanna know ya
I'm lookin' around the room
Is one of those strangers you?
And do you notice me too?
Oh, I wanna know ya

[Pre-Chorus]
(I want ya) You're a face I won't forget
(I want ya) Don't know how much time is left
(I want ya) Haven't had a moment yet
Ooh

[Chorus]
Oh, dance with me, it won't kill ya
And one for the road
Dance with me, it won't kill ya
And one before you go
Dance with me, it won't kill ya
And one for the road
So why won't you stay a little longer?

[Drop]
Dance with me
Dance with me
(Mon amour)


[Verse 2]
You're putting your jacket on
Oh no, is the moment gone?
Don't wanna regret this one
Ooh, I wanna know ya

[Pre-Chorus]
(I want ya) You're a face I won't forget
(I want ya) Don't know how much time is left
(I want ya) Haven't had a moment yet
Ooh

[Chorus]
Oh, dance with me, it won't kill ya
And one for the road
Dance with me, it won't kill ya
And one before you go
Dance with me, it won't kill ya
And one for the road
So why won't you stay a little longer?

[Drop]
Dance with me
(Mon amour)
Dance with me
(Mon amour)


[Bridge]
I know as the night goes on
You might end up with someone
So why do I bite my tongue?
Ooh, I wanna know ya

[Chorus]
Oh, dance with me, it won't kill ya
And one for the road
Dance with me, it won't kill ya
And one before you go
Dance with me, it won't kill ya
And one for the road
So why won't you stay a little longer?

[Drop]
So why don't you stay a little longer?
So why don't you stay a little longer?
Woah, woah, yeah
So why don't you stay a little longer?

[Outro]
So why don't you stay a little longer?
(So why don't you stay a little longer?)"
171824,Matches,Cash Cash,2017.0,35.0,Country,187,https://www.youtube.com/watch?v=O33x3EyUbpc,https://i.ytimg.com/vi_webp/O33x3EyUbpc/maxresdefault.webp,"12 ContributorsTranslationsPortuguêsMatches Lyrics[Verse 1]
I remember how we used to be so beautiful
You broke my heart at 16
The first time I felt my world come crashing
Black magic, like your heart was made of matches
And I never got over it

[Pre-Chorus]
I swear your friends know when to post your photograph
It doesn’t really hurt, but it always takes me back to 16
In your basement and your parents, my feelings
And I never got over it

[Chorus]
How did you break my heart without even trying?
How are you on my mind? You're not even talking to me
You were made of matches, and you burned me to the ground
You were made of matches, and you burned me down

[Verse 2]
Everybody says that you're still living your life
One weekend to the next still tryna' get it right
The truth is I worry you never found something to escape who you used to be

[Pre-Chorus]
I found my own way of coping with your mess
And I found my own reasons why you weren't the best for me
Why couldn't you be the best for me?


[Chorus]
How did you break my heart without even trying?
How are you on my mind? You're not even talking to me
You were made of matches, and you burned me to the ground
You were made of matches, and you burned me down

[Outro]
You were made of matches and you burned me down
I never got over it
I never got over it"
171825,"My Love (feat. Major Lazer, WizKid, Dua Lipa) - Major Lazer VIP Remix",Wale,2017.0,1.0,Pop,226,https://www.youtube.com/watch?v=9rPM-0673tg,https://i.ytimg.com/vi_webp/9rPM-0673tg/maxresdefault.webp,"2 ContributorsMy Love (Major Lazer VIP Remix) Lyrics[Intro: Dua Lipa]
Yeah
Major Lazer
Ah
Yeah

[Verse 1: Dua Lipa]
You've been here, but you've been missin' for some time now
Yeah, yeah
Every time I see you, it's a different vibe now
Yeah, oh
I can't help but let you just slip away, oh
Can we get back what we had yesterday? Oh-ooh

[Pre-Chorus: Wale & Dua Lipa]
If I ride with you, better know that I'mma ride for you
Bet I'd use a gun and knife for you
I ain't finna choose the side over you, yeah
If I ride with you, ain't nothin' to provide for you
Ain't nobody in my life like you
Ain't nobody gonna shine like you

[Chorus: Wizkid with Dua Lipa]
Show mе my love, oh, God
Show me sweet love, yеah
Show me my love, oh, yeah
Show me sweet love, yeah
See, show me my lo-lo-lo-lo—
Show me my love
Show me my love


[Post-Chorus: Dua Lipa]
Love, woah, woah, woah
Love, woah, woah, woah

[Verse 2: Wale]
My team, team, we on that new ting
My mink draggin' like it's Liu Kang
My show packed, all the dimes there
But I be fallin' back from all the loose change
I drop the top on that new thing
My chocolate broad, they rock Gucci
Gotta know it's impossible to stop Folarin
Got the box, I want the new thing, yeah
She gon' show out, show out
Before its wahala, ""Roll out, roll out,"" mmm, yeah
She gon' show out, show out
Before you break it down, girl, roll out, roll out

[Pre-Chorus: Wale]
If I ride with you, better know that I'ma ride for you
Better know that we can live for each other
That don't mean I gotta die for you

[Chorus: Wizkid with Dua Lipa]
Show me my love, oh, God
Show me sweet love, yeah
Show me my love, oh, yeah
Show me sweet love, yeah
See, show me my love


[Post-Chorus: Dua Lipa]
Love, woah, woah, woah
Love, woah, woah, woah

[Drop: Wizkid & Dua Lipa]
See, show me my love
See, show me my love

[Outro: Dua Lipa]
Love, woah, woah, woah
Love, woah, woah, woah"
171826,Setting Fires - Boxinbox & Lionsize Remix,The Chainsmokers,2016.0,30.0,Hip hop,191,https://www.youtube.com/watch?v=shqcdIZFhWk,https://i.ytimg.com/vi_webp/shqcdIZFhWk/maxresdefault.webp,"3 ContributorsSetting Fires (BOXINBOX & Lionsize Remix) Lyrics[Chorus]
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm

[Drop]

[Post-Chorus]
Setting fires to keep you warm
Setting fires to keep you warm

[Verse 2]
I've been looking for answers
I don't want to hear (I can't)
Chest to chest with you, I'm staring into a mirror


[Chorus]
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm

[Post-Chorus]
I can't
I can't go on and on
Setting fires to keep you warm

[Bridge]
What would I do
What wouldn't I do to save you
What would I do
What wouldn't I do to save you

[Chorus]
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm
I can't keep you from harm
But I'm set on fire to keep you warm
I can't go on and on
Setting fires to keep you warm


[Post-Chorus]
Setting fires to keep you warm
Setting fires to keep you warm"
171827,"All of Me (feat. Logic, ROZES)",Big Gigantic,2017.0,33.0,Edm ,228,https://www.youtube.com/watch?v=yYhTJU4hHkI,https://i.ytimg.com/vi_webp/yYhTJU4hHkI/maxresdefault.webp,"41 ContributorsAll Of Me Lyrics[Chorus: ROZES]
Blow your smoke to fog up the mirror
Write our name in hearts, baby, I can see
That you're into me
I need your touch, yeah, I need your fever
Take my broken parts, take all of me
Take all of me

[Verse: Logic]
Yeah, take it all
Ain't no way I could break it off
Girl, is you really down to pay the cost?
Reverse the role and you could play the boss
Already knowin' my, already knowin' my vision is faded
I try to evade it, but can't
I know you far from a saint, but I keep lying to me
'Cause I been dying to meet
And it feel like I follow you out in the street
And I promise you all that I know
Every way that my mind goes
Elevated, heart strong, but my head faded
Way back when we first dated, I'm gone now
Had to go 'cause I'm on now
When my intuition got me in a mission
We see eye to eye but you ain't in my vision
Oh no, I said, oh no
Back in the day I used to say
A girl like you I used to pray for days for
Now I'm out here like way more
What the fuck would I stay for?
Why the fuck would I pay for
Somethin' that's just gonna kill me?
Nikki I'm still me, but I'm just better
It's been six months since we touched last
But I grow fast with this letter
And I swear to God that I'm better


[Chorus: ROZES]
Blow your smoke to fog up the mirror
Write our name in hearts, baby, I can see
That you're into me
I need your touch yeah I need your fever
Take my broken parts, take all of me
Take all of me
Blow your smoke to fog up the mirror
Write our name in hearts, baby, I can see
That you're into me
I need your touch, I need your fever
Take my broken parts, take all of me
Take all of me

[Outro: ROZES]
Take all of me
Take all of me
Take all of me
Take all of me"
171828,Roll Out,Kid Ink,2012.0,34.0,Metal,251,https://www.youtube.com/watch?v=GO1y6xa4uKQ,https://i.ytimg.com/vi_webp/GO1y6xa4uKQ/maxresdefault.webp,"9 ContributorsRoll Out Lyrics[Hook]
I know, they ain't know what I'm on
Sorry excuse me, how I'm feelin' right now
Soon they gon' understand that
Try to do it like me you can tell 'em
I'm a beast, I'm a dog, they let me off the leash
Now I'm comin' for 'em all
Man I need another drink, it's the last call
Just gimme a minute lemme show 'em how I ball
Then we'll roll out, let's roll out
Let's roll out, let's roll out
We could roll out

[Verse 1]
Live, reportin' from the cockpit
Red eyes but I'm tryna get my mind clear
Celebratin' like we just won a contest
No contest, motherfuckers couldn't digest
What I'm on, man of my home
Bands on deck, you ain't gotta blow my horn
Paint a perfect picture like Frida Kahlo
Red or green pill don't trip just swallow that
And gon' have the time of your life
On me, no strings up, high as a kite
Watch the molly turn a straight girl right into a dyke
Soon you'll understand by the end of the night
Tell 'em


[Hook]
I know, they ain't know what I'm on
Sorry excuse me, how I'm feelin' right now
Soon they gon' understand that
Try to do it like me you can tell 'em
I'm a beast, I'm a dog, they let me off the leash
Now I'm comin' for 'em all
Man I need another drink, it's the last call
Just gimme a minute lemme show 'em how I ball
Then we'll roll out, let's roll out
Let's roll out, let's roll out
We could roll out

[Verse 2]
Just sayin', I need to get a point across
Somebody find these niggas cuz they fuckin' lost
Tryna be the boss, couldn't pay the cost
Let my chain speak for me we ain't gotta talk
I go, til, the bottle's, hollow
Smokin' on Diablo, smellin' like Patron and
Marc Jacob's cologne, Up & Away new generation
Apollo shit, so ready to roll, and rockout
These lames can't ball like the NBA lockout
Hit 'em in the head, might pull a knot out
Show these motherfuckers what they not 'bout
Tell 'em


[Hook]
I know, they ain't know what I'm on
Sorry excuse me, how I'm feelin' right now
Soon they gon' understand that
Try to do it like me you can tell 'em
I'm a beast, I'm a dog, they let me off the leash
Now I'm comin' for 'em all
Man I need another drink, it's the last call
Just gimme a minute lemme show 'em how I ball
Then we'll roll out, let's roll out
Let's roll out, let's roll out
We could roll out"
